Name,Address,Latitude,Longitude,Homepage,Description
剣山,徳島県美馬市木屋平・三好市東祖谷・那賀町木沢,33.8535794,134.0942858,http://turugisan.com/,標高１９５５ｍ、石鎚山に次ぐ西日本第2の高峰。登山口から登山道の中央付近まではリフトが設置されており、日本百名山の中でも非常に登りやすい山とされていることから、シーズンを通じて登山を楽しむ人々でにぎわっている。原始林が姿を残し、高山植物の群生地もあって四季折々の変化が楽しめるほか、古くから山岳信仰の霊峰としても知られ周辺には1800m級の山々が並ぶ。
大山祇神社,〒794-1393 愛媛県今治市大三島町宮浦3327,34.24813975,133.00530573030687,,愛媛県の大三島（おおみしま）に鎮座する神社。県内最古の神社で、全国に1万社ほどある山祇神社（やまづみじんじゃ）と三島神社の総本社といわれている。海の神、山の神、武人の神として信仰され、武将から戦勝祈願として納められた武具は現在境内の宝物館で展示されている。日本最古の平安中期の鎧も収蔵。室町初期に再建されたといわれる本殿、拝殿は国の重要文化財だ。境内にある宝篋印塔（ほうきょういんとう）も国の重要文化財に指定されている。
屋島,〒761-0111 香川県高松市屋島　東町,34.3366591,134.1099099,,高松市の東に位置する。典型的メサ台地。標高２９３ｍの屋根型をなし、南北二嶺に分かれ、相引川により、分離し島の面影を残す。瀬戸内海国立公園に指定されている景勝地で、多島美が素晴らしい。宿泊施設2軒有。
今治城,〒794-0036 愛媛県今治市通町3-1-3,34.0633765,133.0068513,http://museum.city.imabari.ehime.jp/imabarijo/,"慶長9年(1604年)に城づくりの名人・藤堂高虎が築いた城。全国的にもまれな海水を堀に引き入れた海城で、昭和55年に再建された5層6階の天守閣は展望台、展示室になっており、武具、甲冑、刀剣など2,500点を常設している。　平成16年に築城・開城400年を記念して高虎公の銅像が建立され、平成19年には鉄御門（くろがねごもん）が再建された。"
はりまや橋,〒780-0822 高知県高知市はりまや町1丁目,33.5596002,133.5423649,,橋の袂の小間物屋で坊さんがカンザシを買ったことで有名になった。その後何度か橋は架けかえられ、堀川も埋め立てられた。現在は、はりまや橋公園として整備され、川のせせらぎを再現。純信・お馬のモニュメントが設置されている。
とくしま動物園　北島建設の森,〒771-4267 徳島県徳島市方上町・渋野町,34.018723,134.53067,http://www.city.tokushima.tokushima.jp/zoo/,徳島市方丈町から渋野町にまたがる総合公園。敷地内には動物園をはじめ植物園、遊園地が一体化。動物園センター、温帯区、熱帯区、サバンナ区、寒帯区、こども動物園の6つのエリアからなり、サバンナ区にはレストランがある。隣接する寒帯区には、動物園のシンボルマーク、空を飛ぶ鳥類の中で一番大きいといわれるアンデスコンドルが飼育されている。植物園には徳島県の自然を勉強できる林間体験ゾーン、遊園地には観覧車やゴンドラなどがある。
総本山善通寺,〒765-8506 香川県善通寺市善通寺町三丁目3-1,35.0073429,135.7674916,http://www.zentsuji.com/,四国霊場八十八ヶ所霊場75番札所。弘法大師の誕生地である香川県善通寺市にある寺院。高野山の金剛峯寺、京都の東寺とともに、大師三大霊蹟のひとつ。唐から帰朝した弘法大師が先祖の菩提を弔うため、807年から6年の歳月をかけて建立した真言宗最初の根本道場である。境内は、東院と西院に分かれ、四季を通じて参拝客が絶えない。東院は伽藍、西院は誕生院と呼ばれており、西院の御影堂の床下には全く光のない中を歩いて弘法大師誕生の聖地をお詣りする戒壇めぐりがある。
石鎚山,愛媛県西条市,33.7677546,133.1150799,http://www.ishizuchi.com/,四国山地西部に位置し、昔から山岳信仰の山として知られる日本七霊山のひとつだ。登山コースは、西条市から石鎚登山ロープウェイを利用する初心者向けのコースや、ロッククライミングができる壁がある上級者向のコースがあり、登山経験に合わせて選べる。登山道には、暖帯林や亜寒帯林といった変化に富んだ森林が広がり、眺めながら歩けるのも楽しい。山頂からは、瀬戸内海や土佐湾のほか、天気が良ければ中国山地や九州山地まで見渡せる。
ハウステンボス,〒859-3292 長崎県佐世保市ハウステンボス町1-1,33.0862043,129.78831483344533,,長崎のテーマパーク「ハウステンボス」は、モナコ公国と同じ広さの”街”です。四季の花が咲き誇り、一年を通してイルミネーションが華やかな街の中、目いっぱい遊ぶことも、ゆっくりと宿泊することもできます。各種イベントや花火も年中開催、グルメも本格派からファストフード、ご当地グルメまで充実のラインナップ！ぜひお越しください。
やまさの軍艦島上陸周遊クルーズ・長崎みなとめぐり遊覧船（世界文化遺産ヘリテージクルーズ）,〒850-0035 長崎県長崎市元船町17-3長崎港ターミナル1階7番切符売場,32.746986,129.867889,,やまさの軍艦島上陸周遊クルーズ・長崎みなとめぐり遊覧船（世界文化遺産ヘリテージクルーズ）では、2009年4月22日に上陸解禁となった軍艦島への上陸周遊クルーズなどを運営。安全性、堪航能力を考慮し、参加するみなさまに安心で安全なクルージングをご提供しています。歴史や当時の生活を感じられるクルージングで、ゆったりじっくり長崎観光をたのしみませんか。
熊本城,〒860-0002 熊本県熊本市中央区本丸1-1,32.805269100000004,130.7054642204054,https://kumamoto-guide.jp/kumamoto-castle/,銀杏城の愛称で親しまれている熊本城は、加藤清正が慶長5年（1600）の関ヶ原の戦い後、7年の歳月をかけて同12年（1607）に完成した城である。城域は東西1.6ｋｍ、南北1.2ｋｍ、周囲5.3ｋｍ、城域約76万平方ｍ。北から西へは坪井川を引いて堀とし、東と南は数層の石垣をめぐらし、その複雑で堅固な構造は、清正の実戦体験から生み出されたものといわれている。
桜島,〒891-1412 鹿児島県鹿児島市桜島　二俣町,31.5805744,130.657984,,鹿児島のシンボルといわれる桜島は、北岳・中岳・南岳と３個のコニーデ式火山が相接している複合活火山で、古代から噴火の記録が数多く残っている。最近の大きな噴火は大正３年のもので、この時に大隅半島と陸つづきになっている。
ハーモニーランド,〒879-1598 大分県速見郡日出町大字藤原5933番地,33.400591649999996,131.54610470528377,,「ハーモニーランド」は、大分県日出町にある屋外型のサンリオテーマパークです。サンリオのかわいいキャラクターたちが皆様をおでむかえ致しますよ！園内の至るところには、季節ごとに変わるフォトスポットがあり写真撮影にピッタリ！隅々までサンリオの世界が広がるテーマパークで、とっておきの1日をお過ごしくださいね♪
黒川温泉,〒869-2402 熊本県阿蘇郡南小国町大字満願寺黒川,33.0777131,131.1419381,http://www.kurokawaonsen.or.jp,南小国からくじゅう山麓、瀬の本高原へと向う道すがら、田ノ原川に沿った静かなたたずまいの温泉。硫黄泉イ湯は切り傷に特効がある。温泉街の中央に共同浴場の薬師湯があり、それを囲むように風情ある旅館が並んでいる。
高千穂峡,〒882-1101 宮崎県西臼杵郡高千穂町三田井御塩井,32.7017851,131.300939,,阿蘇の熔岩が浸蝕されてできた峡谷で、高いところで100m、平均80mの断崖が7kmも続いている。峡谷には、日本の滝百選に選ばれている真名井の滝などがあり、新緑と紅葉の頃は特に美しい。貸ボートもあり、ボートから見上げる景観も素晴らしいものです。
鵜戸神宮,〒887-0101 宮崎県日南市大字宮浦3232,31.6489475,131.466257,,太平洋に突き出した鵜戸崎（うどざき）岬の断崖絶壁に建つ国指定名勝の神社。地元民の間では「鵜戸さん」の愛称で親しまれている。崖沿いの石段を下った先の洞窟には、鮮やかな朱塗りが美しい本殿が鎮座。「運玉投げ」が有名で、本殿前の崖下にある岩の窪みに投げた運玉が入ると願いが叶うのだそう。運玉は本殿横で5個100円で購入できる。縁結び・安産祈願・夫婦円満にご利益がある神社として、人気のパワースポットとなっている。
吉野ヶ里歴史公園,〒842-0035 佐賀県神埼郡吉野ヶ里町田手1843,33.3270916,130.384263655839,http://www.yoshinogari.jp/,"映像施設やレストランがある歴史公園センターを中心とした「入口ゾーン」、階層の高い人たちが暮らしていたといわれる南内郭や「クニ」のまつりごとをつかさどった所といわれる北内郭からなる「環壕集落ゾーン」、約20ヘクタールの広さがあり、さまざまなレクリエーションが楽しめる「古代の原ゾーン」の3つのエリアからできています。
また新たに、弥生時代当時の森を再現し森と人との関わりや自然界における森の役割などを楽しく学べる場としての「古代の森ゾーン」が開設いたしました。"
太宰府天満宮,〒818-0117 福岡県太宰府市宰府4-7-1,33.5214765,130.5348339,http://www.dazaifutenmangu.or.jp,大宰権帥として大宰府に左遷され、この地で亡くなった菅原道真をまつる。学問の神として有名である。本殿はその墓所の上に建立され、現在の本殿（重要文化財）は1591年の再建である。広い境内ではクス、梅、花しょうぶが四季折々の香りを漂わせる。正月にはうそ替え・鬼すべ、春には曲水の宴、また秋には神幸式などの神事・祭事が執り行われる。
霧島神宮,〒899-4201 鹿児島県霧島市霧島田口2608-5,31.818656,130.8365659,http://www.kirishimajingu.or.jp/,霧島町中央部。神代の創建という古社。噴火によって何度か移転されている。老杉が茂り荘厳な雰囲気。6 世紀に造られ、ニニギノミコトを祀っている。天照大神は孫であるニニギノミコトにこの国を治めよと命令した。ニニギノミコトは三種の神器を譲り受け、7 人のお供の神と１ 人の道案内の神と共に高千穂の峰に降りたという天孫降臨の神話に由来する。
マリンワールド海の中道,〒811-0321 福岡県福岡市東区西戸崎18-28,33.661407,130.36335,,福岡市東区にある「マリンワールド海の中道」は、“九州の海”をテーマに約350種類・3万匹の生物を展示する水族館です。2017年4月に全館リニューアルオープンを果たし、より九州の海に寄り添った水族館へと生まれ変わりました。館内には「玄界灘水槽」や「九州の深海」など、九州各県の海を再現した水槽が勢ぞろいしています。また、大迫力のイルカ・アシカショーや、「イワシタイフーン」が見られる外洋大水槽ショーなど、各種ショープログラムも充実です。新しくなったマリンワールド海の中道を、ぜひ存分にお楽しみください。
博多駅,〒812-0012 福岡県福岡市博多区博多駅中央街1-1,33.5895725,130.42108450977403,https://www.jrhakatacity.com/,JR九州最大級の駅。福岡空港や博多港、高速道路にも近いことから、陸・海・空をつなぐターミナルとして多くの人に利用されている。駅に併設されている商業施設「JR博多シティ」はアミュプラザ博多など6つの施設からなり、約300店が入っている。おすすめは、国内最大級のレストランフロア「シティダイニングくうてん」と、鉄道神社や展望台がある屋上つばめの杜ひろば。福岡名産のみやげものの品ぞろえが充実している。
べっぷ地獄めぐり,〒874-0045 大分県別府市鉄輪559-1,33.3158188,131.4697444,,
嬉野温泉,〒843-0301 佐賀県嬉野市嬉野町　大字下宿乙,33.1066719,129.9989438,http://kankou.spa-u.net/,茶畑に囲まれた田園情緒豊かな温泉である。長崎自動車道開通後は団体客はもとより，小グループや家族連れによる利用客も多くなっている。表通りから嬉野川側に入ると旅館が立ち並び，しっとりとした落ち着きもある。
大濠公園,〒810-0051 福岡県福岡市中央区大濠公園,33.5861263,130.3763271,http://www.ohorikouen.jp/,草香江と呼ばれる入江を、黒田長政が福岡城を築造する際に、外濠として利用したものを、昭和４年３月に現在の公園に造成したもので、園内には築山林泉廻遊式の日本庭園があり、３，０００本のツツジと水面に映る青柳・橋で結ばれた中の島とボート等がよく調和し、緑が多く、珍しい野鳥が生息しているため、バードウォッチングや散策に適している。　一周２ｋｍの周遊道はいつもジョギングの姿が絶えない。
阿蘇ファームランド,〒869-1404 熊本県阿蘇郡南阿蘇村河陽,32.897308699999996,131.00374123345193,http://www.asofarmland.co.jp/,健康の専門家が監修する世界で唯一の大自然健康テーマパーク。癒・泊・栽・食・買の5つのテーマに別れており、それぞれのエリアで健康にまつわるアトラクションや、食事・買い物、癒しの宿泊体験などを楽しめる。ジェルキャンドル作りなどの工作に没頭できる「手作り体験館」や、心地よい音色を聴きながら五感を癒せる「オキシゲンドーム」、10種類の健康チェック装置を利用できる「健康パビリオン」など、個性豊かな健康スポットを巡れる。
別府温泉,〒874-0920 大分県別府市北浜ほか,43.76502415,141.96606094936584,,別府温泉郷の中心の温泉観光地。市街地の海岸通りと流川通りの周辺にホテル旅館街がある。流川通りには銀天街などの繁華街がにぎわいを見せている。市営の共同浴場・竹瓦温泉は、唐破風造りの趣きがあり、古くから砂湯（温泉で温められた砂を体にかけてもらう)で知られている。
大観峰,〒930-1406 富山県中新川郡立山町芦峅寺字ブナ坂外11国有林,36.5695097,137.6318301,https://www.alpen-route.com/index.php,阿蘇外輪山の最高峰で標高は936m。1922年5月に小島内牧町長の要請で、文豪・徳富蘇峰が大観峰と名付けた。阿蘇の街並みやくじゅう連峰まで見渡す360度の大パノラマを楽しめるビュースポットで、ここから見える「阿蘇五岳」は、お釈迦様の寝姿に見えることから通称「涅槃像（ねはんぶつ）」とも呼ばれている。秋から冬にかけては神秘的な雲海を見るチャンスもある。付近にはお土産店や食事処が充実していて、登山休憩にも最適の場所だ。
宇佐神宮,〒872-0102 大分県宇佐市南宇佐2859,33.52543285,131.37519918120364,,大分県宇佐市にある神社で、創設から1200年以上の歴史を持つ。全国に約4万社ある八幡宮の総本社。文武や出世開運の神で知られる応神天皇を祀る同神社はパワースポットとして知られ、厄除け・開運・金運アップなどのご利益がある。宇佐神宮のお土産探しなら、表参道商店街でしか購入できない「宇佐飴」がおすすめ。応神天皇が母乳の代わりに宇佐飴で育ったと言い伝えられている。素朴な甘さとキャラメルのような食感が特徴的な一品。
知覧特攻平和会館,〒897-0302 鹿児島県南九州市知覧町郡17881,31.363701499999998,130.43443254219034,,太平洋戦争末期に特攻隊の基地があった知覧にある史料館。第二次世界大戦末期の沖縄戦で行われた特攻の歴史や、陸軍特別攻撃隊員たちの遺品、その他の関連資料を展示している。写真・遺書・日の丸寄せ書き・絶筆のほか、戦闘機の復元模型なども展示されている。戦時中の貴重な資料が数多く現存しており、国内だけでなく外国から平和学習に訪れる人たちも多い。語り部による歴史解説も行われ、当時の悲惨な状況を知ることができる。
城島高原パーク,〒874-8666 大分県別府市城島高原123番地,33.26448695,131.42685599847457,,大分県別府市の高原リゾート内にあるテーマパーク「城島高原パーク」。スリル満点な絶叫系アトラクションや、まったり楽しめるほのぼの系、デジタル技術を駆使した屋内型アトラクションなど、アトラクションは全部で30種類以上！シーズンイベントやヒーローショーなど、コンテンツも盛りだくさんです。ご家族やグループで、ぜひ遊びにいらしてください。
福岡タワー,〒814-0001 福岡県福岡市早良区百道浜2丁目3番26号,33.5932744,130.35148617170822,,福岡市早良区にある「福岡タワー」は、全長234mの海浜タワーです。地上123ｍにある最上階の展望室からは、福岡の街並みや博多湾などの景色を360度のパノラマで一望できます。スカイカフェやレストラン、土産ショップも完備しており、季節や期間限定で様々なイベントも開催しています。福岡観光やデートにおすすめの観光名所です。
大分マリーンパレス水族館 「うみたまご」,〒870-0802 大分県大分市大字神崎字ウト3078番地の22,33.250095,131.554642,,"大分マリーンパレス水族館「うみたまご」は、""動物となかよくなる""をテーマにした別府湾沿いの水族館です。館内には豊後水道の魚類や大きな海獣など、さまざまな海の生きものたちが生息しています。約90種1,500匹が展示されている「大回遊水槽」をはじめ、イルカやセイウチによるパフォーマンス、タッチプールやサンゴ大水槽など、楽しみ盛りだくさん！また、泳ぐイルカやアート型遊具で遊べる新感覚ビーチ「あそびーち」も好評です。ご家族やご友人同士での思い出作りに、ぜひ気軽に足をお運びください。"
アミュプラザ長崎,〒850-0058 長崎県長崎市尾上町1-1,32.7518702,129.87095332919003,https://amu-n.co.jp/,JR長崎駅に直結s、ファッション・雑貨・コスメ・お土産などのショップが充実している多機能ショッピングセンター。4階は映画館やゲームセンターが入ったエンタテインメントフロア、5階はレストランフロア、6階から10階は「JR九州ホテル長崎」となっている。写真展やワークショップなどのイベントを随時開催しているほか、人気スイーツ・注目ブランドの期間限定ショップもオープンしている。
眼鏡橋,〒850-0874 長崎県長崎市魚の町,32.7470957,129.8802014,,興福寺の黙子如定（もくす にょじょう）禅師により、1634年に架設された、現存する最古のアーチ型石橋のひとつ。「日本橋」「錦帯橋」と並ぶ日本三名橋として知られる。川面に映る様子が、眼鏡のように見えることから「眼鏡橋」といわれるようになった。1982年の長崎大水害で一部崩壊したが、翌年には復元。現在は国の重要文化財に指定されている。中島川護岸には「ハートストーン」があり、恋愛成就のパワースポットとして密かに人気を集めている。
青島,〒889-2164 宮崎県宮崎市折生迫,36.0637967,120.3192081,,島全体がパワースポットといわれる周囲1.5kmほどの小さな島。島一帯が波で削られてできた波状岩に囲まれている。波打つ岩の凹凸が巨大な洗濯板に見える「鬼の洗濯板」が名所。温暖な気候で年間通して雨量が多いことから、200種類以上の植物が自生。「青島亜熱帯性植物群落」として、国指定特別天然記念物に指定されている。島の中央にはある「青島神社」は縁結びにご利益があることで有名。海沿いには南国の雰囲気漂う「青島ビーチパーク」があり、夏は多くの観光客で賑わう。
都井岬,〒888-0221 宮崎県串間市大字大納（都井岬）,31.3670127,131.3417673,https://kushima-city.jp/,天然記念物野生馬の棲息地。約300年前秋月藩主が放牧したのが始まり。先端には白亜の燈台がそびえ，大隅半島まで見渡せる。燈台の近くには天然記念物のソテツが群生しており，6月から9月にかけて，名物の”観光とび魚すくい”でにぎわう。8月第4の金・土には「柱松」という火まつりが行われる。
長崎バイオパーク,〒851-3302 長崎県西海市西彼町中山郷2291-1,32.9881943,129.783301,,「長崎バイオパーク」は、長崎県西海市に位置する動植物園です。動物たちを見て観察するだけでなく、触ったりエサをあげたりしてコミュニケーションをとることができます。キツネザルやリスザル、カピバラ、さらにはカバやバクといった大型の動物たちとのふれあいは、非日常の喜びと感動を与えてくれるでしょう。ぜひお越しください◎
首里城公園 有料区域,〒903-0815 沖縄県那覇市首里金城町1-2,26.2171168,127.7187897,,"世界遺産に登録されている、首里城正殿基壇遺構は火災後の今だからこそ見ることのできる貴重な文化財です。
また、火災の影響を受けた正殿石階段や欄干、正殿屋根に設置していた龍頭棟飾（りゅうとうむなかざり）の
鉄骨や破片などの残存物のほか、「復興展示室」では復元に向けた取り組みもご覧いただけます。
 
火災前の2019年2月に復元工事が完了した「御内原（おうちばら）エリア」や「東（あがり）のアザナ」も見学でき、
晴れた日の東のアザナからは首里城公園一帯や那覇の街並みを一望できます。
その他、園内には守礼門、園比屋武御嶽石門など、貴重な文化財や龍潭（りゅうたん）、円覚寺などの歴史的建造物・史跡も散在しています。
 
今しか見ることのできない「首里城」とその周辺の文化財の様子をご覧ください。"
竹富島,〒907-1101 沖縄県八重山郡竹富町字竹富,24.326309,124.0890293155091,,八重山列島の中心である石垣島から南に約6kmの場所に位置する島。海岸線長約9.2kmの平坦でこじんまりとした島内には、白砂の道に赤瓦屋根の家々が続き、そこかしこに色鮮やかな花々が咲く沖縄の原風景が今も残っている。島のおじいが歌う古謡『安里屋ユンタ』を聞きながら水牛車で集落を回る観光ツアーが有名。島内をレンタサイクルや徒歩で回るのもおすすめ。メインのアクセス方法は石垣港からの高速船で、約10分程度で到着する。
西表島,〒907-1542 沖縄県八重山郡竹富町字西表,24.3464015,123.83916364873272,,八重山列島の主島のひとつ。島の約90％は手つかずの原生林で覆われており、イリオモテヤマネコやヤンバルクイナに代表される固有種が多数生息し、「東洋のガラパゴス」の異名を持つ。2021年7月には世界自然遺産に登録され、国内外から高い注目を集めている。島内では豊かな自然環境を活かしたツアーが盛んで、国内最大級のマングローブの森をカヤックで進んだり、最奥の滝を目指してジャングルをトレッキングしたりと遊びの幅が広い。アクセスは石垣島からの高速船で、所要時間40分程度で到着する。
国際通り,〒900-0014 沖縄県那覇市松尾・牧志周辺,35.2514757,139.1615855,,那覇のメインストリート・国際通りは、“奇跡の１マイル”と呼ばれている。第２次大戦ですべて焼き尽された町から驚異的な復興を遂げ、沖縄人パワーのシンボル的存在となった。パレットくもじ前から安里三差路までの１．６ｋｍには飲食店やブティックが軒を連ね、１日中人通りが絶えない。脇に広がる“市場本通り”“平和通り”“公設市場”などの路地は、一種バザール的なムードで、見て歩くだけでも充分楽しめる。
アメリカンビレッジ,〒904-0115 沖縄県中頭郡北谷町美浜9-1,26.3165214,127.7573637,https://www.okinawa-americanvillage.com/,沖縄本島北谷町にあるショッピング・エンターテイメントエリア。名前の通り、沖縄文化とアメリカ文化が見事に融合した異国感溢れる雰囲気が特徴的。エリア内にはファッション・グルメ・映画館・ライブハウスなどが立ち並ぶ。すぐ近くにある「サンセットビーチ」は、水平線に沈む美しい夕日の景色を見られる人気の観光スポット。那覇空港から車で約20分程度の距離なので、日帰りでも十分に楽しめる。
与那国島,〒907-1801 沖縄県八重山郡与那国町字与那国,24.455595000000002,122.98760597555837,,沖縄本島から西に約520kmに位置する日本最西端の島。群青色の海に囲まれた絶海の孤島には、固有種である与那国馬が生息。ダイビングで海底遺跡を探索するツアーや、島に点在する名所・旧跡巡りなど、多くの魅力に溢れている。7月に行われる伝統行事「豊年祭」では、各集落が披露する舞踊や大綱引きなどを見られる。特産物・花酒（はなさき）は、ここでしか生産されていない貴重なお酒。蒸留所の見学イベントも人気だ。石垣島発の飛行機かフェリーでアクセスできる。
古宇利島,〒905-0406 沖縄県国頭郡今帰仁村字古宇利,26.7037332,128.017934,,那覇から北へ車で約1時間30分、今帰仁村にある有人島。本島とは古宇利大橋で繋がり、車でアクセスできる。周囲約8kmの島の周りには、沖縄らしい白い砂浜と透き通る青い海が広がる。古民家やサトウキビ畑のある風景はどこか懐かしい雰囲気だ。島の北部にはハート型の岩で有名な「ハートロック」や展望塔、カフェがある「古宇利オーシャンタワー」といった人気の観光スポットがある。橋から見える絶景もおすすめ。
ひめゆりの塔,〒901-0344 沖縄県糸満市伊原671-1,26.0963897,127.6907013,,沖縄戦で亡くなった沖縄師範学校女子部と沖縄県立第一高等学校の教師・生徒のための慰霊碑。２校の生徒は沖縄戦中「ひめゆり学徒隊」として沖縄陸軍病院に動員された。隣接する資料館では、生存者の証言映像手記、遺品などの展示を通して戦争の悲惨さや平和の尊さを学ぶことができる。
波照間島,沖縄県八重山郡竹富町字波照間,24.0587455,123.78215537332564,,波照間島は有人島としては日本最南端の島で、民家は珊瑚石灰岩の石垣とフクギの屋敷林に囲まれ、赤瓦の屋根が美しい。島は、北部落、南部落、前部落、名石部落、冨嘉部落の5集落から成るが、増産を目的とした琉球王府の命によって幾度か分村を余儀なくされ、多くの人が他島へ移された歴史がある。
小浜島,〒907-1221 沖縄県八重山郡竹富町字小浜,24.339113,123.98013927991886,,八重山地方の離島。さとうきび畑が広がるのどかな島だ。島の真ん中にある大岳は海抜99mの山で、頂上は海を360度見渡せる展望台。竹富島や西表島など8つの島が望めるほか、晴れていれば波照間島も見える。大きなマンタの展望台が目印の海人公園やマングローブの群落ヒルギ自生区なども見どころ。一番近い島である西表島との海峡「ヨナラ水道」はマンタの通り道としても有名で、時期になるとダイバーやシュノーケラーで賑わう。
万座毛,沖縄県国頭郡恩納村字恩納,26.5050087,127.8502564,http://www.vill.onna.okinawa.jp/,沖縄本島中部の恩納村に位置する、琉球石灰岩でできた断崖絶壁。沖縄海岸国定公園に認定されている景勝地で、標高約20mの絶壁から望む東シナ海は見晴らし抜群。象の鼻のような奇岩があり、少し離れた場所から海や水平線に沈む夕日を背景に眺めるのがおすすめ。崖上にはオキナワスミレなどの沖縄の固有種も生育している。海岸沿いには大人の足で約20ほどで回れる遊歩道もあり、散策を楽しめる。2020年に休憩スペースや展望台、ショップが入る万座毛活性化施設がオープン。
座間味島,〒901-3402 沖縄県島尻郡座間味村字座間味,26.2349547,127.30191226900453,,那覇市の西約40kmに位置し、慶良間諸島に属する島。“ケラマブルー”と称される世界屈指の透明度を誇る海が有名だ。夏はダイビングやカヤックといったマリンスポーツ、冬は子育てにやってくるザトウクジラを観るホエールウォッチングが盛ん。「ミシュラン・グリーンガイド・ジャポン」で二つ星の古座間味ビーチや、古座間味ビーチや渡嘉敷島を望める高月山展望台など見どころは多い。グルメなら座間味の名産もずくを麺に練りこんだ「もずくそば」がおすすめ。那覇から高速船の直行便で約50分。
おきなわワールド,〒901-0616 沖縄県南城市玉城字前川1336,26.1398284,127.7490139,,"おきなわワールドは、沖縄の魅力を凝縮した沖縄屈指の観光スポットです。園内には、国内最大級の鍾乳洞「玉泉洞」、築100年以上経た古い民家を数棟移築し、昔の沖縄の町並みが再現されているほか、そこで伝統工芸の実演と体験教室が開かれている「琉球王国城下町」、沖縄の伝統芸能であるエイサーやハブショーが楽しめるアトラクションエリア、沖縄そばや地ビールなどが味わえるグルメエリア、沖縄最大級の売場を誇るお土産屋などがあります。また、玉泉洞内の未公開エリアを探検する期間限定ツアーやセグウェイで園内を巡るツアーなども開催。沖縄の自然、食、文化などをまとめて知られることがおきなわワールドの人気の理由です。おきなわワールドへは、空港から車で約30分となっています。
アソビューでは、おきなわワールドのお得なクーポンを販売中。また、おきなわワールドの割引チケットはスマホでの事前購入となるので、入り口でスマホを見せるだけとスムーズに入場できます。おきなわワールドのお得なクーポンを使って、様々な面から沖縄を楽しんでみましょう！"
久高島,沖縄県南城市知念字久高,26.162827999999998,127.8954675269393,https://kudaka-island.com/,沖縄本島南部東海岸に位置する南城市の離島。琉球民族発祥の地といわれている。琉球を創造した神が舞い降りた地といわれ、琉球王朝時代には国王の巡礼地だった。島内には祈りの場や史跡が残っている。遊泳禁止の神聖な浜「イシキ浜」や海水の透明度の高い美しいビーチ「メーギ浜」、神秘的な洞窟がある「カベール岬」など観光スポットは多彩。移動はレンタサイクルが便利だ。グルメでは久高島特産のイラブー汁や久高島の麦を使ったクラフトビールがおすすめ。
伊江島,〒905-0505 沖縄県国頭郡伊江村,26.7217095,127.78983020379746,http://www.iejima.org,沖縄本島・本部半島の北西約9kmに浮かぶ島。美ら海水族館から見えるトンガリ頭のような形をした城山が目印だ。島内では、放牧された伊江島牛が草を食む姿や島に群生するテッポウユリなど豊かな自然と触れ合える。おすすめ観光スポットは、断崖絶壁と美しい青い海が織りなす絶景といわれる湧出（ワジー）。パワースポットに興味があるのなら、千人洞（ニャティア）と呼ばれる洞窟も楽しめる。ここには「ビジル石」があり女性が持ち上げると子宝に恵まれるといわれている。
真栄田岬,沖縄県国頭郡恩納村字真栄田,26.4462842,127.7713649,http://www.vill.onna.okinawa.jp/,沖縄県那覇市から北に約1時間車を走らせると現れる恩納村エリアの岬。ダイビングとシュノーケリングスポットで人気を博す「青の洞窟」で知られる。岬の展望台からは、プライベート感のある入り江と青色のグラデーションがきれいな海や、2021年7月に世界自然遺産に登録された北部やんばるエリアを望める。周囲には、海鮮料理や琉球料理店をはじめ、おしゃれなカフェやイタリアンレストランなどグルメも充実している。
水納島,〒905-0227 沖縄県国頭郡本部町瀬底水納,26.64767115,127.81791090691782,,沖縄本島の北部、本部半島の沖合に浮かぶ三日月形の島。特徴的な形から、別名クロワッサンアイランドと呼ばれ親しまれている。島の周りは遠浅で、見渡す限りのサンゴ礁地帯。カラフルな魚も泳ぎ周り、ダイビングやシュノーケリングに最適だ。水納ビーチに隣接している総合案内所には、更衣室やロッカーもある。浮き輪やパラソルなどのレンタルサービスから軽食まで充実しているパーラーもあり、気軽に海水浴を楽しめる。
斎場御嶽,〒901-1511 沖縄県南城市知念字久手堅539,26.1723583,127.8263726,https://okinawa-nanjo.jp/sefa/,平成12年12月世界遺産。琉球最高の聖地で、アマミキヨが造った七御嶽のひとつとされる。国王の参詣や聞得大君（琉球の最高神女）の即位儀礼などが行われた。「セーファ」とは「霊力に豊に満ちている場所」の意味である。
沖縄こどもの国,〒904-0021 沖縄県沖縄市胡屋5-7-1,26.3276961,127.8035022,,沖縄こどもの国は、動物園と子供向けミュージアムが融合したテーマパークです。日本最南端となる動物園では琉球弧に生息する生き物をはじめ150種類の生き物を飼育しており、ミュージアムでは知恵や感性を刺激するワークショップや体験プログラム、企画展なども開催しています。お子様といっしょに、不思議やおどろきを見つけにお越しください。
川平湾,〒907-0453 沖縄県石垣市字川平,24.4528003,124.143836,,石垣島北西部にある湾で、島きっての景勝地。湾内には透明度の高いブルーの海が広がっており、太陽光が指す位置や潮の満ち引きによって濃淡が変化。その美しさから日本百景にも選ばれている。夕暮れ時は湾内に浮かぶ小島が夕日に照らされ、美しいシルエットが映し出される様も趣深い。湾ではアクティビティ体験も盛ん。ダイビングやシュノーケルのほか、船の底が透明なグラスボートに乗って海の中を観賞するのもおすすめだ。近年人気の高いSUPにも挑戦できる。
